1,-0.561047971248627,0.0877993106842041-0.0551740005612373j
2,0.0335625186562538,0.148977562785149+0.00500194029882550j
3,0.333859831094742,0.131822168827057+0.0457216314971447j
4,0.055587325245142,0.118232555687428+0.00657900935038924j
5,-0.359194934368134,0.0987021327018738-0.0370610691606998j
6,-0.0439140982925892,0.0953841879963875-0.00419140513986349j
7,0.568578124046326,0.100630097091198+0.0642990469932556j
8,0.816220223903656,0.101741231977940+0.108214549720287j
9,0.152350798249245,0.126561164855957+0.0194322727620602j
10,-0.12066338956356,0.112012393772602-0.0135817741975188j
11,0.0649378299713135,0.116738535463810+0.00759142125025392j
12,0.301104038953781,0.123891077935696+0.0384739190340042j
13,-0.054784506559372,0.136441752314568-0.00748238107189536j
14,-0.951251268386841,0.0590358078479767-0.0827733501791954j
15,-3.02089858055115,-0.141380101442337-0.0171470660716295j
16,-1.24271535873413,0.0407948791980743-0.119850270450115j
17,0.20921403169632,0.144758090376854+0.0307351686060429j
18,-0.144000485539436,0.123195409774780-0.0178638454526663j
19,0.0878152847290039,0.149407297372818+0.0131540745496750j
20,-0.00499299960210919,0.143262982368469-0.000715317961294204j
21,-0.264234900474548,0.0786847397685051-0.0212890431284904j
22,0.772964417934418,0.0869938060641289+0.0848569422960281j
23,1.10919904708862,0.0841464474797249+0.169159069657326j
24,0.535914659500122,0.139508396387100+0.0828526243567467j
25,-0.420846104621887,0.126404583454132-0.0565771423280239j
26,0.232066050171852,0.165844455361366+0.0391929820179939j
27,-0.183582842350006,0.186397910118103-0.0346091426908970j
28,-0.777910232543945,0.134558096528053-0.132557913661003j
29,-0.897611975669861,0.124348409473896-0.155932471156120j
30,-0.70837390422821,0.101634971797466-0.0870712026953697j
31,0.0194440130144358,0.178542688488960+0.00347202410921454j
32,0.38111275434494,0.170060649514198+0.0681439042091370j
33,-0.97300797700882,0.0931756049394608-0.136842861771584j
34,-1.88388359546661,-0.0338948033750057-0.104699231684208j
35,-2.04591083526611,-0.0349434986710548-0.0679283514618874j
36,-1.60010731220245,-0.00272625917568803-0.0929847732186317j
37,-1.09241211414337,0.0395345054566860-0.0762391835451126j
38,-1.22321319580078,0.0373348258435726-0.103051736950874j
39,-0.696201205253601,0.112862549722195-0.0943322330713272j
40,-0.155995696783066,0.154022008180618-0.0242235809564590j
41,-0.782484412193298,0.0989371538162231-0.0983622670173645j
42,-1.00314950942993,0.0812931805849075-0.127488017082214j
43,-0.9083172082901,0.122684143483639-0.157270222902298j
44,-0.260523527860642,0.125393107533455-0.0334275700151920j
45,-0.974338412284851,0.0985543504357338-0.145157128572464j
46,-0.226630181074142,0.137678325176239-0.0317474640905857j
47,-1.22611498832703,0.0408751256763935-0.113854251801968j
48,-1.86092507839203,-0.0335062928497791-0.112228929996490j
49,-2.02691793441772,-0.0458171926438808-0.0933848619461060j
50,-1.46240329742432,0.0130544155836105-0.119963847100735j
51,-1.62068951129913,-0.00593647733330727-0.118884824216366j
52,-1.90466916561127,-0.0299141313880682-0.0862432047724724j
53,-1.95285606384277,-0.0399642027914524-0.0994621738791466j
54,-2.22555017471313,-0.0746733248233795-0.0972647443413734j
55,-2.12429523468018,-0.0657989382743835-0.106482893228531j
56,-1.58735156059265,-0.00281831691972911-0.170221671462059j
57,-2.78006839752197,-0.105465218424797-0.0398810505867004j
58,-2.59436941146851,-0.0976947993040085-0.0595245659351349j
59,-2.47361874580383,-0.102138392627239-0.0805832892656326j
60,-2.28388476371765,-0.102348275482655-0.118333593010902j
61,-2.16555857658386,-0.0725797042250633-0.107291072607040j
62,-2.08331394195557,-0.0635786727070808-0.112994827330112j
63,-1.76521182060242,-0.0297976508736610-0.151331961154938j
64,-1.55266547203064,0.00271139014512301-0.149529531598091j
65,-1.8675856590271,-0.0338857546448708-0.110802255570889j
66,-1.51573288440704,0.00732437800616026-0.132882624864578j
67,-1.42795789241791,0.0207543261349201-0.144309833645821j
68,-1.2832715511322,0.0574947670102119-0.194423601031303j
69,-0.682833790779114,0.157258108258247-0.127907305955887j
70,0.394224911928177,0.207177966833115+0.0861865133047104j
71,1.10722899436951,0.120356082916260+0.240760505199432j
72,1.16530501842499,0.0798334404826164+0.185970023274422j
73,-0.226883307099342,0.112866491079330-0.0260561536997557j
74,-1.40953004360199,0.0107469903305173-0.0660625770688057j
75,-1.24263381958008,0.0322492122650147-0.0947188287973404j
76,-2.0719690322876,-0.0510256662964821-0.0931421071290970j
77,-1.59226655960083,-0.00271180830895901-0.126285776495934j
78,-1.59188497066498,-0.00315888435579836-0.149768218398094j
79,-1.79864466190338,-0.0302382931113243-0.130407795310020j
80,-2.39930558204651,-0.0987793505191803-0.0906095355749130j
81,-2.91683197021484,-0.0675492212176323-0.0154433408752084j
82,-2.46412944793701,-0.0764047428965569-0.0614656507968903j
83,2.96401810646057,-0.0722335502505302+0.0129633862525225j
84,-1.44590735435486,0.0109388316050172-0.0871325656771660j
85,-0.423399478197098,0.0940223336219788-0.0423717461526394j
86,0.4386046230793,0.155676186084747+0.0730241239070892j
87,0.182012498378754,0.132043972611427+0.0243026167154312j
88,0.512201905250549,0.139742538332939+0.0785706788301468j
89,-1.90064585208893,-0.0543572865426540-0.158773824572563j
90,-2.32223606109619,-0.0981758609414101-0.105080805718899j
91,-1.896608710289,-0.0427982360124588-0.126677244901657j
92,-2.04523324966431,-0.0595490299165249-0.115953311324120j
93,-3.02089858055115,-0.141380101442337-0.0171470660716295j
94,-1.87585067749023,-0.0402802154421806-0.127921223640442j
95,-1.96686244010925,-0.0589902102947235-0.141069635748863j
96,-1.68805193901062,-0.0186467710882425-0.158297091722488j
97,0.499807327985764,0.127705186605454+0.0697337165474892j
98,0.643331170082092,0.135916739702225+0.101901464164257j
99,-0.2771036028862,0.136921271681786-0.0389432869851589j
100,-1.20075464248657,0.0595637597143650-0.153550028800964j
101,-2.41255187988281,-0.108361169695854-0.0967872962355614j
102,-3.12425327301025,-0.0745985284447670-0.00129361846484244j
103,-2.71295928955078,-0.113011009991169-0.0516424104571343j
104,-2.23915147781372,-0.0747827887535095-0.0947120562195778j
105,2.83094501495361,-0.141166538000107+0.0453203618526459j
106,-1.73369705677032,-0.0315031968057156-0.191675186157227j
107,-2.13272047042847,-0.0533768534660339-0.0847745388746262j
108,2.84603023529053,-0.103741586208344+0.0315873064100742j
109,2.83531475067139,-0.0763639435172081+0.0241484530270100j
110,-2.34712791442871,-0.0904707312583923-0.0921263247728348j
111,-1.03333044052124,0.0524056926369667-0.0879304707050324j
112,-0.466205954551697,0.0874984636902809-0.0440294034779072j
113,-0.773872971534729,0.121883466839790-0.119105890393257j
114,0.200275734066963,0.195774912834167+0.0397417433559895j
115,0.676183462142944,0.128672450780869+0.103242717683315j
116,-0.699308395385742,0.0938518792390823-0.0789394527673721j
117,-1.34128427505493,0.0313320010900497-0.134110242128372j
118,-2.52659201622009,-0.119137480854988-0.0841573402285576j
119,2.76783037185669,-0.0980790331959724+0.0384663902223110j
120,2.76527142524719,-0.0953356102108955+0.0376721881330013j
121,-0.652183353900909,0.140727698802948-0.107467442750931j
122,-1.37230014801025,0.0363709777593613-0.180819839239120j
123,-1.51202499866486,0.0102229192852974-0.173743590712547j
124,-2.29159450531006,-0.105087928473949-0.119624555110931j
125,3.07550692558289,-0.146686077117920+0.00970800407230854j
